,height,weight,label,0
4169,0.655,0.64,fat,fat
4170,0.97,0.49,thin,thin
4171,0.715,0.5,normal,normal
4172,0.965,0.66,thin,thin
4173,0.615,0.44,fat,fat
4174,0.815,0.44,thin,thin
4175,0.96,0.72,normal,normal
4176,0.87,0.37,thin,thin
4177,0.675,0.8,fat,fat
4178,0.855,0.62,normal,normal
4179,0.695,0.7,fat,fat
4180,0.745,0.65,fat,fat
4181,0.935,0.48,thin,thin
4182,0.655,0.43,fat,normal
4183,0.775,0.39,thin,thin
4184,0.83,0.73,fat,fat
4185,0.825,0.72,fat,fat
4186,0.7,0.58,fat,fat
4187,0.9,0.38,thin,thin
4188,0.97,0.58,thin,thin
4189,0.66,0.48,fat,fat
4190,0.87,0.73,normal,normal
4191,0.655,0.43,fat,normal
4192,0.795,0.74,fat,fat
4193,0.68,0.56,fat,fat
4194,0.825,0.62,normal,normal
4195,0.68,0.49,fat,fat
4196,0.73,0.48,normal,normal
4197,0.785,0.57,normal,normal
4198,0.79,0.54,normal,normal
4199,1.0,0.58,thin,thin
4200,1.0,0.72,thin,thin
4201,0.82,0.43,thin,thin
4202,0.645,0.75,fat,fat
4203,0.93,0.62,thin,thin
4204,0.74,0.77,fat,fat
4205,0.905,0.4,thin,thin
4206,0.695,0.67,fat,fat
4207,0.785,0.53,normal,normal
4208,0.7,0.42,normal,normal
4209,0.88,0.43,thin,thin
4210,0.85,0.36,thin,thin
4211,0.97,0.8,normal,normal
4212,0.8,0.6,normal,normal
4213,0.68,0.4,normal,normal
4214,0.865,0.4,thin,thin
4215,0.91,0.74,normal,normal
4216,0.96,0.48,thin,thin
4217,1.0,0.72,thin,thin
4218,0.91,0.38,thin,thin
4219,0.615,0.65,fat,fat
4220,0.99,0.49,thin,thin
4221,0.665,0.69,fat,fat
4222,0.78,0.53,normal,normal
4223,0.74,0.52,normal,normal
4224,0.65,0.78,fat,fat
4225,0.97,0.63,thin,thin
4226,0.795,0.35,thin,thin
4227,0.6,0.39,fat,fat
4228,0.71,0.54,fat,fat
4229,0.92,0.53,thin,thin
4230,0.835,0.79,fat,fat
4231,0.63,0.67,fat,fat
4232,0.85,0.64,normal,normal
4233,0.895,0.58,thin,thin
4234,1.0,0.47,thin,thin
4235,0.93,0.76,normal,normal
4236,0.65,0.53,fat,fat
4237,0.93,0.68,normal,normal
4238,0.615,0.8,fat,fat
4239,0.82,0.48,thin,thin
4240,0.635,0.64,fat,fat
4241,0.95,0.43,thin,thin
4242,0.975,0.45,thin,thin
4243,0.985,0.42,thin,thin
4244,0.82,0.38,thin,thin
4245,0.62,0.64,fat,fat
4246,0.725,0.47,normal,normal
4247,0.75,0.45,normal,normal
4248,0.815,0.38,thin,thin
4249,0.91,0.37,thin,thin
4250,0.64,0.56,fat,fat
4251,0.62,0.78,fat,fat
4252,0.93,0.72,normal,normal
4253,0.865,0.72,normal,normal
4254,0.94,0.59,thin,thin
4255,0.785,0.77,fat,fat
4256,0.605,0.58,fat,fat
4257,0.905,0.4,thin,thin
4258,0.805,0.72,fat,fat
4259,0.61,0.45,fat,fat
4260,0.96,0.44,thin,thin
4261,0.64,0.78,fat,fat
4262,0.695,0.8,fat,fat
4263,0.755,0.41,thin,thin
4264,0.66,0.78,fat,fat
4265,0.83,0.63,normal,normal
4266,0.985,0.65,thin,thin
4267,0.685,0.6,fat,fat
4268,0.78,0.45,thin,thin
4269,0.62,0.6,fat,fat
4270,0.74,0.76,fat,fat
4271,0.76,0.68,fat,fat
4272,0.775,0.43,thin,thin
4273,0.91,0.43,thin,thin
4274,0.735,0.62,fat,fat
4275,0.67,0.47,fat,fat
4276,0.775,0.49,normal,normal
4277,0.64,0.8,fat,fat
4278,0.795,0.71,fat,fat
4279,0.7,0.46,normal,normal
4280,0.69,0.61,fat,fat
4281,0.84,0.45,thin,thin
4282,0.93,0.74,normal,normal
4283,0.77,0.54,normal,normal
4284,0.605,0.37,fat,fat
4285,0.76,0.79,fat,fat
4286,0.74,0.79,fat,fat
4287,0.72,0.79,fat,fat
4288,0.63,0.7,fat,fat
4289,0.855,0.56,normal,normal
4290,0.74,0.64,fat,fat
4291,0.945,0.55,thin,thin
4292,0.61,0.62,fat,fat
4293,0.645,0.58,fat,fat
4294,0.74,0.79,fat,fat
4295,0.955,0.71,normal,normal
4296,0.66,0.4,normal,normal
4297,0.76,0.73,fat,fat
4298,0.84,0.41,thin,thin
4299,0.82,0.58,normal,normal
4300,0.99,0.61,thin,thin
4301,0.91,0.51,thin,thin
4302,0.94,0.75,normal,normal
4303,0.92,0.47,thin,thin
4304,0.81,0.57,normal,normal
4305,0.77,0.72,fat,fat
4306,0.94,0.65,thin,normal
4307,0.91,0.51,thin,thin
4308,0.715,0.44,normal,normal
4309,0.72,0.35,thin,thin
4310,0.66,0.66,fat,fat
4311,0.635,0.65,fat,fat
4312,0.605,0.75,fat,fat
4313,0.77,0.54,normal,normal
4314,0.745,0.76,fat,fat
4315,0.84,0.77,fat,fat
4316,0.605,0.49,fat,fat
4317,0.63,0.67,fat,fat
4318,0.855,0.74,fat,fat
4319,0.775,0.68,fat,fat
4320,0.99,0.44,thin,thin
4321,0.79,0.5,normal,normal
4322,0.785,0.75,fat,fat
4323,0.6,0.75,fat,fat
4324,0.705,0.57,fat,fat
4325,0.65,0.66,fat,fat
4326,0.805,0.64,normal,normal
4327,0.745,0.53,normal,normal
4328,0.825,0.48,thin,thin
4329,0.795,0.58,normal,normal
4330,0.71,0.38,normal,normal
4331,0.855,0.68,normal,normal
4332,0.83,0.37,thin,thin
4333,0.745,0.67,fat,fat
4334,0.805,0.4,thin,thin
4335,0.9,0.35,thin,thin
4336,0.965,0.6,thin,thin
4337,0.735,0.7,fat,fat
4338,0.665,0.38,normal,normal
4339,0.86,0.61,normal,normal
4340,0.99,0.66,thin,thin
4341,0.865,0.75,fat,fat
4342,0.735,0.45,normal,normal
4343,0.92,0.46,thin,thin
4344,0.83,0.63,normal,normal
4345,0.935,0.51,thin,thin
4346,0.63,0.62,fat,fat
4347,0.6,0.43,fat,fat
4348,0.715,0.49,normal,normal
4349,0.765,0.64,fat,fat
4350,0.88,0.5,thin,thin
4351,0.935,0.53,thin,thin
4352,0.71,0.6,fat,fat
4353,0.695,0.49,fat,fat
4354,0.835,0.53,normal,normal
4355,0.86,0.67,normal,normal
4356,0.81,0.45,thin,thin
4357,0.88,0.5,thin,thin
4358,0.865,0.7,normal,normal
4359,0.975,0.65,thin,thin
4360,0.775,0.58,normal,normal
4361,0.99,0.38,thin,thin
4362,0.725,0.48,normal,normal
4363,0.835,0.66,normal,normal
4364,0.655,0.61,fat,fat
4365,0.775,0.49,normal,normal
4366,0.675,0.76,fat,fat
4367,0.86,0.73,normal,normal
4368,0.795,0.42,thin,thin
4369,0.7,0.52,fat,fat
4370,0.6,0.8,fat,fat
4371,0.67,0.76,fat,fat
4372,0.97,0.79,normal,normal
4373,0.85,0.69,normal,normal
4374,0.855,0.68,normal,normal
4375,0.965,0.77,normal,normal
4376,0.82,0.6,normal,normal
4377,0.69,0.77,fat,fat
4378,0.76,0.43,normal,normal
4379,0.91,0.55,thin,thin
4380,0.635,0.71,fat,fat
4381,0.71,0.6,fat,fat
4382,0.92,0.44,thin,thin
4383,0.72,0.77,fat,fat
4384,0.955,0.61,thin,thin
4385,0.79,0.36,thin,thin
4386,0.91,0.59,thin,thin
4387,0.935,0.53,thin,thin
4388,0.73,0.52,normal,normal
4389,0.865,0.65,normal,normal
4390,0.85,0.62,normal,normal
4391,0.9,0.4,thin,thin
4392,0.95,0.51,thin,thin
4393,0.85,0.55,normal,normal
4394,0.815,0.4,thin,thin
4395,0.775,0.57,normal,normal
4396,0.94,0.74,normal,normal
4397,0.875,0.68,normal,normal
4398,0.81,0.66,fat,fat
4399,0.93,0.66,normal,normal
4400,0.63,0.38,normal,normal
4401,0.65,0.72,fat,fat
4402,0.965,0.38,thin,thin
4403,0.72,0.5,normal,normal
4404,0.715,0.36,thin,thin
4405,0.75,0.39,thin,thin
4406,0.86,0.59,normal,normal
4407,0.975,0.51,thin,thin
4408,0.95,0.57,thin,thin
4409,0.65,0.57,fat,fat
4410,0.615,0.74,fat,fat
4411,0.97,0.4,thin,thin
4412,0.62,0.46,fat,fat
4413,0.75,0.65,fat,fat
4414,0.615,0.5,fat,fat
4415,0.73,0.48,normal,normal
4416,0.895,0.72,normal,normal
4417,0.985,0.56,thin,thin
4418,0.825,0.62,normal,normal
4419,0.69,0.35,thin,normal
4420,0.82,0.57,normal,normal
4421,0.665,0.44,normal,normal
4422,0.795,0.76,fat,fat
4423,0.7,0.7,fat,fat
4424,0.92,0.78,normal,normal
4425,0.905,0.52,thin,thin
4426,0.825,0.54,normal,normal
4427,0.78,0.68,fat,fat
4428,0.725,0.44,normal,normal
4429,0.74,0.55,fat,normal
4430,0.94,0.71,normal,normal
4431,0.77,0.8,fat,fat
4432,0.955,0.77,normal,normal
4433,0.745,0.75,fat,fat
4434,0.96,0.6,thin,thin
4435,0.885,0.42,thin,thin
4436,0.945,0.58,thin,thin
4437,0.83,0.7,fat,fat
4438,0.69,0.74,fat,fat
4439,0.675,0.72,fat,fat
4440,0.66,0.45,fat,fat
4441,0.79,0.72,fat,fat
4442,0.675,0.73,fat,fat
4443,0.72,0.44,normal,normal
4444,0.765,0.8,fat,fat
4445,0.635,0.61,fat,fat
4446,0.6,0.36,fat,normal
4447,0.89,0.46,thin,thin
4448,0.64,0.38,normal,normal
4449,0.705,0.4,normal,normal
4450,0.65,0.39,normal,normal
4451,0.735,0.59,fat,fat
4452,0.605,0.7,fat,fat
4453,0.715,0.8,fat,fat
4454,0.79,0.7,fat,fat
4455,0.975,0.8,normal,normal
4456,0.705,0.35,thin,thin
4457,0.915,0.79,normal,normal
4458,0.88,0.59,normal,normal
4459,0.695,0.37,normal,normal
4460,0.86,0.65,normal,normal
4461,0.93,0.35,thin,thin
4462,0.765,0.59,fat,fat
4463,0.95,0.54,thin,thin
4464,0.91,0.44,thin,thin
4465,0.905,0.59,thin,thin
4466,0.625,0.49,fat,fat
4467,0.96,0.58,thin,thin
4468,0.92,0.74,normal,normal
4469,0.6,0.52,fat,fat
4470,0.62,0.78,fat,fat
4471,0.855,0.71,normal,normal
4472,0.735,0.63,fat,fat
4473,0.665,0.57,fat,fat
4474,0.81,0.7,fat,fat
4475,0.625,0.5,fat,fat
4476,0.765,0.69,fat,fat
4477,0.78,0.55,normal,normal
4478,0.94,0.63,thin,thin
4479,0.705,0.56,fat,fat
4480,0.92,0.46,thin,thin
4481,0.62,0.74,fat,fat
4482,0.98,0.8,normal,normal
4483,0.86,0.35,thin,thin
4484,0.915,0.35,thin,thin
4485,0.89,0.69,normal,normal
4486,0.93,0.65,normal,normal
4487,0.625,0.48,fat,fat
4488,0.7,0.71,fat,fat
4489,0.685,0.6,fat,fat
4490,0.67,0.78,fat,fat
4491,0.96,0.73,normal,normal
4492,0.87,0.37,thin,thin
4493,0.875,0.52,thin,thin
4494,0.665,0.65,fat,fat
4495,0.73,0.37,thin,thin
4496,0.67,0.37,normal,normal
4497,0.905,0.35,thin,thin
4498,0.91,0.77,normal,normal
4499,0.62,0.51,fat,fat
4500,0.685,0.69,fat,fat
4501,0.775,0.6,normal,normal
4502,0.68,0.72,fat,fat
4503,0.9,0.5,thin,thin
4504,0.885,0.54,thin,thin
4505,0.72,0.55,fat,fat
4506,0.795,0.37,thin,thin
4507,0.97,0.75,normal,normal
4508,0.96,0.68,thin,normal
4509,0.68,0.7,fat,fat
4510,0.96,0.75,normal,normal
4511,0.95,0.37,thin,thin
4512,0.825,0.37,thin,thin
4513,0.725,0.36,thin,thin
4514,0.64,0.4,normal,normal
4515,0.775,0.48,normal,normal
4516,0.735,0.64,fat,fat
4517,0.89,0.73,normal,normal
4518,0.955,0.53,thin,thin
4519,0.93,0.68,normal,normal
4520,0.705,0.42,normal,normal
4521,0.945,0.63,thin,thin
4522,0.63,0.42,fat,fat
4523,0.805,0.4,thin,thin
4524,0.98,0.38,thin,thin
4525,0.635,0.56,fat,fat
4526,0.64,0.35,normal,normal
4527,0.655,0.47,fat,fat
4528,0.62,0.76,fat,fat
4529,0.925,0.42,thin,thin
4530,0.82,0.5,normal,thin
4531,0.79,0.75,fat,fat
4532,0.735,0.54,normal,normal
4533,0.775,0.58,normal,normal
4534,0.905,0.49,thin,thin
4535,0.91,0.58,thin,thin
4536,0.92,0.45,thin,thin
4537,0.885,0.49,thin,thin
4538,0.73,0.66,fat,fat
4539,0.79,0.62,normal,normal
4540,0.705,0.78,fat,fat
4541,0.875,0.57,normal,normal
4542,0.645,0.79,fat,fat
4543,0.795,0.68,fat,fat
4544,0.775,0.35,thin,thin
4545,0.93,0.42,thin,thin
4546,0.71,0.39,normal,normal
4547,0.68,0.73,fat,fat
4548,0.8,0.48,normal,normal
4549,0.925,0.62,thin,thin
4550,0.71,0.71,fat,fat
4551,0.6,0.73,fat,fat
4552,0.955,0.52,thin,thin
4553,0.825,0.4,thin,thin
4554,0.605,0.61,fat,fat
4555,0.855,0.68,normal,normal
4556,0.915,0.65,normal,normal
4557,0.635,0.56,fat,fat
4558,0.67,0.56,fat,fat
4559,0.77,0.72,fat,fat
4560,0.825,0.74,fat,fat
4561,0.645,0.6,fat,fat
4562,0.74,0.67,fat,fat
4563,0.77,0.45,normal,normal
4564,0.985,0.59,thin,thin
4565,0.615,0.51,fat,fat
4566,0.96,0.72,normal,normal
4567,0.985,0.79,normal,normal
4568,0.96,0.77,normal,normal
4569,0.795,0.53,normal,normal
4570,0.65,0.59,fat,fat
4571,0.655,0.49,fat,fat
4572,0.945,0.7,normal,normal
4573,0.715,0.6,fat,fat
4574,0.72,0.78,fat,fat
4575,0.735,0.46,normal,normal
4576,0.635,0.44,fat,fat
4577,0.755,0.41,thin,thin
4578,0.755,0.67,fat,fat
4579,0.755,0.53,normal,normal
4580,0.87,0.57,normal,normal
4581,0.925,0.44,thin,thin
4582,0.7,0.46,normal,normal
4583,0.985,0.66,thin,thin
4584,0.81,0.66,fat,fat
4585,0.725,0.67,fat,fat
4586,0.705,0.69,fat,fat
4587,0.905,0.73,normal,normal
4588,0.75,0.5,normal,normal
4589,0.82,0.79,fat,fat
4590,0.895,0.53,thin,thin
4591,0.64,0.68,fat,fat
4592,0.93,0.38,thin,thin
4593,0.73,0.49,normal,normal
4594,0.92,0.63,normal,normal
4595,0.95,0.51,thin,thin
4596,0.99,0.67,thin,thin
4597,0.915,0.57,thin,thin
4598,0.8,0.79,fat,fat
4599,0.95,0.71,normal,normal
4600,0.6,0.53,fat,fat
4601,0.92,0.5,thin,thin
4602,0.85,0.63,normal,normal
4603,0.705,0.75,fat,fat
4604,0.745,0.66,fat,fat
4605,0.83,0.54,normal,normal
4606,1.0,0.43,thin,thin
4607,0.865,0.73,normal,normal
4608,0.955,0.51,thin,thin
4609,0.93,0.48,thin,thin
4610,0.755,0.47,normal,normal
4611,0.765,0.54,normal,normal
4612,0.885,0.75,normal,normal
4613,0.665,0.79,fat,fat
4614,0.645,0.47,fat,fat
4615,0.845,0.44,thin,thin
4616,0.725,0.6,fat,fat
4617,0.715,0.56,fat,fat
4618,0.895,0.62,normal,normal
4619,0.805,0.47,thin,thin
4620,0.65,0.7,fat,fat
4621,0.775,0.53,normal,normal
4622,0.755,0.77,fat,fat
4623,0.875,0.36,thin,thin
4624,0.87,0.46,thin,thin
4625,0.905,0.45,thin,thin
4626,0.705,0.61,fat,fat
4627,0.85,0.57,normal,normal
4628,0.815,0.72,fat,fat
4629,0.97,0.43,thin,thin
4630,0.775,0.37,thin,thin
4631,0.885,0.62,normal,normal
4632,0.66,0.57,fat,fat
4633,0.665,0.78,fat,fat
4634,0.675,0.55,fat,fat
4635,0.67,0.66,fat,fat
4636,0.7,0.77,fat,fat
4637,0.65,0.69,fat,fat
4638,0.76,0.58,fat,normal
4639,0.985,0.58,thin,thin
4640,0.765,0.77,fat,fat
4641,0.985,0.59,thin,thin
4642,0.685,0.4,normal,normal
4643,0.815,0.46,thin,thin
4644,0.855,0.64,normal,normal
4645,0.755,0.35,thin,thin
4646,0.74,0.44,normal,normal
4647,0.855,0.38,thin,thin
4648,0.78,0.37,thin,thin
4649,0.725,0.72,fat,fat
4650,0.77,0.52,normal,normal
4651,0.965,0.37,thin,thin
4652,0.765,0.4,thin,thin
4653,0.86,0.67,normal,normal
4654,0.9,0.47,thin,thin
4655,0.995,0.74,normal,normal
4656,0.87,0.53,thin,thin
4657,0.805,0.76,fat,fat
4658,0.77,0.4,thin,thin
4659,0.935,0.67,normal,normal
4660,0.995,0.46,thin,thin
4661,0.845,0.77,fat,fat
4662,0.695,0.38,normal,normal
4663,0.87,0.45,thin,thin
4664,0.815,0.47,thin,thin
4665,0.875,0.43,thin,thin
4666,0.925,0.78,normal,normal
4667,0.995,0.41,thin,thin
4668,0.94,0.65,thin,normal
4669,1.0,0.37,thin,thin
4670,0.97,0.73,normal,normal
4671,0.675,0.69,fat,fat
4672,0.73,0.46,normal,normal
4673,0.765,0.67,fat,fat
4674,0.825,0.48,thin,thin
4675,0.615,0.46,fat,fat
4676,0.96,0.69,normal,normal
4677,0.605,0.43,fat,fat
4678,0.72,0.64,fat,fat
4679,0.735,0.37,thin,thin
4680,0.89,0.72,normal,normal
4681,0.705,0.62,fat,fat
4682,0.935,0.65,normal,normal
4683,0.84,0.53,normal,normal
4684,1.0,0.49,thin,thin
4685,0.845,0.66,normal,normal
4686,0.8,0.47,thin,thin
4687,0.93,0.62,thin,thin
4688,0.85,0.45,thin,thin
4689,0.8,0.77,fat,fat
4690,0.955,0.77,normal,normal
4691,0.98,0.59,thin,thin
4692,0.88,0.63,normal,normal
4693,0.92,0.42,thin,thin
4694,0.6,0.53,fat,fat
4695,0.93,0.66,normal,normal
4696,0.68,0.64,fat,fat
4697,0.925,0.76,normal,normal
4698,0.725,0.46,normal,normal
4699,0.845,0.7,normal,normal
4700,1.0,0.57,thin,thin
4701,0.82,0.56,normal,normal
4702,0.625,0.61,fat,fat
4703,0.675,0.38,normal,normal
4704,0.785,0.59,normal,normal
4705,0.88,0.6,normal,normal
4706,0.885,0.6,normal,normal
4707,0.735,0.79,fat,fat
4708,0.71,0.4,normal,normal
4709,0.9,0.67,normal,normal
4710,0.67,0.5,fat,fat
4711,0.77,0.8,fat,fat
4712,0.99,0.62,thin,thin
4713,0.935,0.68,normal,normal
4714,0.83,0.75,fat,fat
4715,0.935,0.74,normal,normal
4716,1.0,0.67,thin,thin
4717,0.935,0.37,thin,thin
4718,0.63,0.67,fat,fat
4719,0.695,0.52,fat,fat
4720,0.93,0.62,thin,thin
4721,0.69,0.66,fat,fat
4722,0.945,0.35,thin,thin
4723,0.91,0.78,normal,normal
4724,0.885,0.78,normal,normal
4725,0.995,0.74,normal,normal
4726,0.635,0.52,fat,fat
4727,0.895,0.69,normal,normal
4728,0.755,0.5,normal,normal
4729,0.85,0.73,fat,fat
4730,0.805,0.48,normal,thin
4731,0.94,0.72,normal,normal
4732,0.65,0.73,fat,fat
4733,0.9,0.54,thin,thin
4734,0.84,0.39,thin,thin
4735,0.93,0.42,thin,thin
4736,0.89,0.46,thin,thin
4737,0.675,0.7,fat,fat
4738,0.94,0.66,normal,normal
4739,0.895,0.51,thin,thin
4740,0.76,0.59,fat,fat
4741,0.95,0.47,thin,thin
4742,0.67,0.49,fat,fat
4743,0.91,0.53,thin,thin
4744,0.83,0.47,thin,thin
4745,0.61,0.35,normal,normal
4746,0.78,0.62,fat,fat
4747,0.64,0.69,fat,fat
4748,0.895,0.7,normal,normal
4749,0.625,0.4,fat,fat
4750,0.86,0.48,thin,thin
4751,0.97,0.63,thin,thin
4752,0.825,0.4,thin,thin
4753,0.63,0.78,fat,fat
4754,0.85,0.57,normal,normal
4755,0.695,0.5,fat,fat
4756,0.645,0.61,fat,fat
4757,0.73,0.4,normal,normal
4758,0.675,0.47,fat,fat
4759,0.6,0.36,fat,normal
4760,0.975,0.39,thin,thin
4761,0.865,0.45,thin,thin
4762,0.745,0.72,fat,fat
4763,0.76,0.8,fat,fat
4764,0.975,0.57,thin,thin
4765,0.68,0.42,normal,normal
4766,0.745,0.66,fat,fat
4767,0.845,0.51,thin,thin
4768,0.975,0.52,thin,thin
4769,0.63,0.62,fat,fat
4770,0.795,0.71,fat,fat
4771,0.655,0.49,fat,fat
4772,0.68,0.51,fat,fat
4773,0.825,0.7,fat,fat
4774,0.61,0.75,fat,fat
4775,0.915,0.66,normal,normal
4776,0.76,0.41,thin,thin
4777,0.905,0.41,thin,thin
4778,0.75,0.76,fat,fat
4779,0.65,0.49,fat,fat
4780,0.845,0.54,normal,normal
4781,0.935,0.55,thin,thin
4782,0.755,0.48,normal,normal
4783,0.655,0.57,fat,fat
4784,0.98,0.76,normal,normal
4785,0.85,0.53,thin,thin
4786,0.985,0.54,thin,thin
4787,0.92,0.58,thin,thin
4788,0.875,0.74,normal,normal
4789,0.865,0.52,thin,thin
4790,0.8,0.51,normal,normal
4791,0.745,0.67,fat,fat
4792,0.695,0.43,normal,normal
4793,0.62,0.53,fat,fat
4794,0.825,0.63,normal,normal
4795,0.725,0.36,thin,thin
4796,0.68,0.72,fat,fat
4797,0.86,0.43,thin,thin
4798,0.975,0.62,thin,thin
4799,0.69,0.68,fat,fat
4800,0.705,0.48,normal,normal
4801,0.865,0.61,normal,normal
4802,0.6,0.66,fat,fat
4803,0.82,0.52,normal,normal
4804,0.875,0.54,thin,thin
4805,0.74,0.4,thin,thin
4806,0.67,0.67,fat,fat
4807,0.62,0.71,fat,fat
4808,0.95,0.7,normal,normal
4809,0.725,0.57,fat,fat
4810,0.89,0.52,thin,thin
4811,0.71,0.45,normal,normal
4812,0.69,0.37,normal,normal
4813,0.955,0.35,thin,thin
4814,0.8,0.53,normal,normal
4815,0.925,0.58,thin,thin
4816,0.72,0.42,normal,normal
4817,0.795,0.47,normal,thin
4818,0.83,0.63,normal,normal
4819,0.725,0.79,fat,fat
4820,0.62,0.66,fat,fat
4821,0.695,0.58,fat,fat
4822,0.67,0.5,fat,fat
4823,0.765,0.67,fat,fat
4824,0.68,0.74,fat,fat
4825,0.915,0.42,thin,thin
4826,0.98,0.41,thin,thin
4827,0.825,0.5,thin,thin
4828,0.735,0.63,fat,fat
4829,0.74,0.61,fat,fat
4830,0.925,0.35,thin,thin
4831,0.75,0.49,normal,normal
4832,0.805,0.74,fat,fat
4833,0.605,0.55,fat,fat
4834,0.7,0.72,fat,fat
4835,0.86,0.42,thin,thin
4836,0.645,0.56,fat,fat
4837,0.835,0.72,fat,fat
4838,0.635,0.5,fat,fat
4839,0.63,0.67,fat,fat
4840,0.855,0.58,normal,normal
4841,0.685,0.77,fat,fat
4842,0.835,0.62,normal,normal
4843,0.93,0.61,thin,thin
4844,0.875,0.58,normal,normal
4845,1.0,0.77,normal,normal
4846,0.67,0.64,fat,fat
4847,0.88,0.79,fat,fat
4848,0.71,0.45,normal,normal
4849,0.645,0.53,fat,fat
4850,0.855,0.36,thin,thin
4851,0.955,0.45,thin,thin
4852,0.78,0.55,normal,normal
4853,0.96,0.52,thin,thin
4854,0.89,0.69,normal,normal
4855,0.88,0.65,normal,normal
4856,0.655,0.37,normal,normal
4857,0.71,0.65,fat,fat
4858,0.695,0.76,fat,fat
4859,0.875,0.76,normal,normal
4860,0.655,0.52,fat,fat
4861,0.83,0.57,normal,normal
4862,0.69,0.61,fat,fat
4863,0.64,0.68,fat,fat
4864,0.655,0.4,normal,normal
4865,0.99,0.45,thin,thin
4866,0.745,0.36,thin,thin
4867,0.605,0.76,fat,fat
4868,0.835,0.66,normal,normal
4869,0.69,0.68,fat,fat
4870,0.875,0.53,thin,thin
4871,0.775,0.53,normal,normal
4872,0.655,0.64,fat,fat
4873,0.895,0.42,thin,thin
4874,0.7,0.54,fat,fat
4875,0.725,0.49,normal,normal
4876,0.745,0.36,thin,thin
4877,0.8,0.53,normal,normal
4878,0.69,0.59,fat,fat
4879,0.97,0.8,normal,normal
4880,0.615,0.5,fat,fat
4881,0.65,0.78,fat,fat
4882,0.96,0.42,thin,thin
4883,0.66,0.54,fat,fat
4884,0.78,0.63,fat,fat
4885,0.76,0.38,thin,thin
4886,0.995,0.75,normal,normal
4887,0.985,0.67,thin,thin
4888,0.965,0.46,thin,thin
4889,0.635,0.65,fat,fat
4890,0.84,0.58,normal,normal
4891,0.65,0.47,fat,fat
4892,0.965,0.51,thin,thin
4893,0.6,0.45,fat,fat
4894,0.77,0.76,fat,fat
4895,0.9,0.66,normal,normal
4896,0.69,0.63,fat,fat
4897,0.9,0.74,normal,normal
4898,0.945,0.8,normal,normal
4899,0.935,0.41,thin,thin
4900,0.82,0.79,fat,fat
4901,0.905,0.46,thin,thin
4902,0.92,0.4,thin,thin
4903,0.96,0.45,thin,thin
4904,0.815,0.65,normal,normal
4905,0.74,0.69,fat,fat
4906,0.73,0.61,fat,fat
4907,0.745,0.73,fat,fat
4908,0.87,0.76,fat,fat
4909,0.88,0.41,thin,thin
4910,0.985,0.71,thin,normal
4911,0.845,0.45,thin,thin
4912,0.83,0.35,thin,thin
4913,0.74,0.37,thin,thin
4914,0.955,0.39,thin,thin
4915,0.8,0.46,thin,thin
4916,0.61,0.79,fat,fat
4917,0.85,0.57,normal,normal
4918,0.965,0.55,thin,thin
4919,0.64,0.59,fat,fat
4920,0.805,0.57,normal,normal
4921,0.685,0.39,normal,normal
4922,0.95,0.69,normal,normal
4923,0.83,0.64,normal,normal
4924,0.985,0.63,thin,thin
4925,0.61,0.5,fat,fat
4926,0.715,0.64,fat,fat
4927,0.715,0.65,fat,fat
4928,0.85,0.42,thin,thin
4929,0.74,0.4,thin,thin
4930,0.955,0.76,normal,normal
4931,0.785,0.39,thin,thin
4932,0.845,0.56,normal,normal
4933,0.71,0.63,fat,fat
4934,0.68,0.65,fat,fat
4935,0.78,0.46,normal,normal
4936,0.84,0.44,thin,thin
4937,0.785,0.44,thin,thin
4938,0.73,0.37,thin,thin
4939,0.74,0.61,fat,fat
4940,0.6,0.42,fat,fat
4941,0.6,0.43,fat,fat
4942,0.97,0.69,thin,normal
4943,0.75,0.51,normal,normal
4944,0.685,0.73,fat,fat
4945,0.95,0.62,thin,thin
4946,0.615,0.73,fat,fat
4947,0.935,0.71,normal,normal
4948,0.845,0.7,normal,normal
4949,0.83,0.75,fat,fat
4950,0.84,0.63,normal,normal
4951,0.775,0.47,normal,normal
4952,0.795,0.55,normal,normal
4953,0.66,0.49,fat,fat
4954,0.79,0.8,fat,fat
4955,0.665,0.42,normal,normal
4956,0.62,0.4,fat,fat
4957,0.68,0.49,fat,fat
4958,0.64,0.59,fat,fat
4959,0.63,0.51,fat,fat
4960,0.67,0.74,fat,fat
4961,0.68,0.46,normal,normal
4962,0.82,0.37,thin,thin
4963,0.955,0.77,normal,normal
4964,0.725,0.51,normal,normal
4965,0.64,0.43,fat,fat
4966,0.625,0.7,fat,fat
4967,0.98,0.62,thin,thin
4968,0.6,0.48,fat,fat
4969,0.665,0.44,normal,normal
4970,0.855,0.42,thin,thin
4971,0.85,0.62,normal,normal
4972,0.645,0.5,fat,fat
4973,0.79,0.58,normal,normal
4974,0.925,0.43,thin,thin
4975,0.94,0.44,thin,thin
4976,0.88,0.52,thin,thin
4977,0.82,0.74,fat,fat
4978,0.805,0.8,fat,fat
4979,0.745,0.44,normal,normal
4980,0.9,0.72,normal,normal
4981,0.87,0.46,thin,thin
4982,0.905,0.65,normal,normal
4983,0.895,0.75,normal,normal
4984,0.885,0.62,normal,normal
4985,0.875,0.39,thin,thin
4986,0.72,0.44,normal,normal
4987,0.835,0.54,normal,normal
4988,0.935,0.62,thin,thin
4989,0.845,0.47,thin,thin
4990,0.685,0.5,fat,fat
